placeid,lat,lon,opened_sunday,State,city,elevation,population,nearest_hotel,nearest_railstation
ChIJx9D_o9sjCEcRhza0ur27yc8,51.4937248,13.7633261,0,BB,Oberspreewald-Lausitz,99,18990,7442.76975094,2589.48019478
ChIJr5NAmwDPCUcR7XweMoJ5vKg,51.0821142,13.7256146,0,SN,"Dresden, Stadt",148,2137,363.619733858,3132.83444788
ChIJu96Yd-dxp0cRBVSH_hjq6QU,51.1214672,13.1201412,0,SN,Mittelsachsen,168,21338,24132.7192432,1928.12102113
ChIJET22IbE8CEcRk5pP2o4q_a0,51.4677724,13.8699663,0,BB,Oberspreewald-Lausitz,101,4083,446.130042357,5145.53139195
ChIJX8RJx57OCUcRghEz0tpFJTo,51.11862,13.76835,0,SN,"Dresden, Stadt",148,2137,632.607146195,8137.39160264
ChIJhQYYHVBsp0cROG1XiKeYbJ8,51.07248,13.02387,0,SN,Mittelsachsen,191,9001,21069.653838,8606.8761043
ChIJ9Qf1cMrPCUcR9245ffyF-Yg,51.085418,13.6943268,0,SN,"Dresden, Stadt",120,32643,538.39677664,3306.81419937
ChIJgzdHKv_VCUcRCOdZEiUhTgY,51.1634932,13.4713778,0,SN,Meißen,116,22304,671.210065148,9876.36865207
ChIJYx0JqvrICUcRSadAVFAtHdE,51.06359,13.82192,0,SN,"Dresden, Stadt",148,2137,90.8735597944,6828.67491786
ChIJxV8GhhTPCUcRAzPQPsUg9TU,51.0650882,13.7403593,1,SN,"Dresden, Stadt",148,2137,145.288552036,2336.56893242
ChIJB4TC_b3ICUcRF6FE1vE9UJc,51.05156,13.80458,0,SN,"Dresden, Stadt",148,2137,163.41227329,5260.72284549
ChIJ3YLifBXPCUcRVNquj4sLJbc,51.0641552,13.7462291,0,SN,"Dresden, Stadt",148,2137,395.58488764,2542.50714013
ChIJQ8Stsz_PCUcRaB9B-kixWCE,51.06404,13.74895,0,SN,"Dresden, Stadt",148,2137,207.651627349,2677.79605154
ChIJ96lup6hDCEcRXuFKOLEWaD0,51.4378227,14.2605831,0,SN,Bautzen,118,43681,193.103029526,4492.21075413
ChIJNSw8C2qKCEcRZ1fycf_h6nU,51.50366,14.63944,0,SN,Görlitz,139,22099,27126.943185,4804.22908224
ChIJER-OmYVVCEcRd1i4QsFO9cY,51.179722,14.4250905,0,SN,Bautzen,236,3116,245.618665165,11036.3300186
ChIJnSROUn7_CEcRIrwKwndXH2M,51.17169,14.43684,0,SN,Bautzen,236,3116,837.185169154,10170.2389952
ChIJC2V710NJCEcRytysrBNPV0s,51.2703991,14.0951702,0,SN,Bautzen,201,18270,21874.263874,5881.23989591
ChIJj2vreBzvCEcRVYYhKr4XfRo,51.2868799,14.81754,0,SN,Görlitz,183,11111,15733.5344108,30946.4519593
ChIJ9wkmf_49CEcRFG6ZbHhFzAc,51.51727,14.0029,0,BB,Oberspreewald-Lausitz,117,11523,10582.529418,7053.84300868
ChIJ7_keAWAdCUcRF_WmLpCS86Q,51.09719,14.66632,0,SN,Görlitz,272,18374,11157.7071746,16882.7157802
ChIJiQuHHWWtCUcRvV6_OtP8SKk,51.12827,14.17996,0,SN,Bautzen,293,13085,17550.4141789,10630.2955598
ChIJSQnK_2rKCUcR2RTbP0a-imY,51.11781,13.92187,0,SN,Bautzen,241,18747,8415.42036737,9310.52403909
ChIJZcNO0Ksov0cRDfLkqrAPekw,50.9711563,7.0099949,0,NW,"Köln, Stadt",51,2932,275.279089049,1509.1940138
ChIJr_9pSHuZwEcRTW1j2sbVXaA,50.776821,6.0846723,0,NW,Städteregion Aachen,190,37074,130.609977411,1036.89910637
ChIJbSEHPWSZwEcR5Y-AJnNSjMA,50.77669,6.09051,0,NW,Städteregion Aachen,190,37074,109.704463653,954.715470632
ChIJJcu_Dj4lv0cRW8RabN3N7h4,50.9489,6.91923,0,NW,"Köln, Stadt",73,48733,441.299130974,330.590655756
ChIJxbSwAKklv0cRCJzUbrmJRbM,50.9432574,6.9584881,1,NW,"Köln, Stadt",51,2932,106.491282592,51.9897441383
ChIJ3TVItWKZwEcRZr88eViXEiw,50.76802,6.09088,1,NW,Kreisfreie Stadt Aachen,190,37074,159.857442438,10.1087490224
ChIJQ5hd9E5ov0cRGYMslkWUj4E,50.8038363,6.4844422,0,NW,Düren,301,10727,15268.0277931,3274.11445867
ChIJdYfcTT9nv0cRGgvOy9SPIqg,50.81761,6.35999,0,NW,Düren,142,55778,6411.91776946,10351.9969841
ChIJV_qA3nk_v0cRqeD8ve2by94,50.8710897,6.6944305,0,NW,Rhein-Erft-Kreis,84,64226,3032.48317477,12084.4649184
ChIJE7VwSE9ov0cR-WSJrfvGvcY,50.8056843,6.4815598,0,NW,Düren,301,10727,15042.1099169,3509.02816963
ChIJy85DyZwlv0cRLQtVezaRZDQ,50.9617529,6.9546467,0,NW,"Köln, Stadt",51,2932,379.449415794,973.12136022
ChIJtx_SvbQwv0cRXtkct-qmTu4,50.99846,6.80228,0,NW,Rhein-Erft-Kreis,47,53762,234.018325839,6896.04255097
ChIJt6RUOVhPv0cRnCA0KIVn2Ik,50.9954956,6.5755508,0,NW,Rhein-Erft-Kreis,62,24937,10387.8293323,9735.46714373
ChIJm0T2L5I7v0cRMxyBqjGX1cQ,50.90982,6.81123,0,NW,Rhein-Erft-Kreis,73,48733,88.5561362853,7864.08752051
ChIJIcyYJgAlv0cRUv5rBqgCgRY,50.9314669,6.9402316,0,NW,"Köln, Stadt",91,54678,148.562415403,525.715861497
ChIJNYsHNWElv0cRveW_BzAQiKM,50.9691189,6.9298964,0,NW,"Köln, Stadt",47,53762,1393.80690492,1396.85849194
ChIJI4RPgTigwEcRihqTSmUE2gw,50.86781,6.2123,0,NW,Städteregion Aachen,129,860,6550.50064019,983.289135364
ChIJ_-PlFYI4v0cRvFVo3jWY-no,50.94051,6.68338,0,NW,Rhein-Erft-Kreis,84,64226,4867.30362896,16449.2451338
ChIJS-Tq3MuYwEcRwYuHcdJ24mw,50.8270899,6.1289553,0,NW,Städteregion Aachen,190,37074,3761.56856549,5461.31701825
ChIJJztmVfI7v0cR01YCu5KL0rg,50.9063364,6.8007271,0,NW,Rhein-Erft-Kreis,73,48733,767.471924043,8358.95561868
ChIJV_qA3nk_v0cRv4wi-PK6xpM,50.867712,6.6766111,0,NW,Rhein-Erft-Kreis,84,64226,3244.33689775,12918.3748271
ChIJXb8g3Phhv0cRcqjMXxQYpfQ,50.76132,6.23245,0,NW,Städteregion Aachen,185,58874,5075.64391713,9986.82484049
ChIJ23AsSDOZwEcR5SbO-0JnJB0,50.79558,6.12698,0,NW,Kreisfreie Stadt Aachen,190,37074,1698.79137799,3971.58709449
ChIJHyh2rQNpv0cR5U8GON9W-uE,50.7829929,6.4914016,0,NW,Düren,301,10727,16202.0172792,928.465946264
ChIJl3txyjhgv0cRsbkvxHs9qNM,50.81883,6.25922,0,NW,Städteregion Aachen,142,55778,721.750043657,7349.50216762
ChIJr9kDRPxhv0cRjFnLpSXqFqI,50.76961,6.23003,0,NW,Städteregion Aachen,185,58874,5639.67743171,9788.53263608
ChIJObiDtWKZwEcRRcohK6uR6cY,50.7716188,6.0837652,0,NW,Kreisfreie Stadt Aachen,190,37074,290.163462975,635.768927479
ChIJG90S-4qYwEcR0D3FiFJt-So,50.9166009,6.12651,0,NW,Städteregion Aachen,117,27834,13348.4045569,2209.49383845
ChIJGR-dK405v0cRTFHRxofldDM,50.96154,6.78162,0,NW,Rhein-Erft-Kreis,47,53762,4122.07546864,9579.24570453
ChIJZWFWAd0kv0cRHrXXtRSDAic,50.9250812,6.9114359,0,NW,"Köln, Stadt",91,54678,563.313942778,1803.80485845
ChIJzxRmg9NJv0cRV1bkwgxMXGU,51.03259,6.69667,0,NW,Rhein-Kreis Neuss,47,53762,8373.46607235,11045.7392533
ChIJ7R7FWQYlv0cRZnmVhBFSBqg,50.9396349,6.9401389,0,NW,"Köln, Stadt",91,54678,41.7593194794,608.299553293
ChIJkTrBdZWhwEcRuiMv0KFApjY,50.872903,6.169437,0,NW,Städteregion Aachen,167,46340,9061.90473573,2552.51343929
ChIJIacpoh2lwEcRcWR2FkS6tts,50.97999,6.09996,0,NW,Heinsberg,96,28334,12180.8775349,2713.36190642
ChIJz6vivJpsv0cR6kcwv-tzHRs,50.73302,6.5946458,0,NW,Düren,174,20208,16157.4197699,4886.69049351
ChIJYdq6BeYSv0cR6fdl1koIQkM,50.68728,6.65319,0,NW,Euskirchen,174,20208,10251.3026373,11435.0094127
ChIJfXHiDe4kv0cRxLf04vnzzg0,50.9173704,6.9245873,0,NW,"Köln, Stadt",91,54678,880.641551239,921.307429422
ChIJOaeBdCklv0cRwEa3oFI3f1I,50.9369479,6.8990883,0,NW,"Köln, Stadt",73,48733,704.510077827,2080.41790426
ChIJQX_prTacwEcR3LL4SxS-VDs,50.7504316,6.1626213,0,NW,Kreisfreie Stadt Aachen,185,58874,2580.84208993,5415.8319427
ChIJjWDzVUAlv0cRe5bwhML3B6c,50.95621,6.91891,0,NW,"Köln, Stadt",73,48733,235.300542688,517.544164051
ChIJ0_CBZJIiv0cRqy0y5RRQTsc,50.82653,6.89992,0,NW,Rhein-Erft-Kreis,68,44137,247.108953257,5130.94806457
ChIJNcVwWGOZwEcRDk7gXFjTuv8,50.7755636,6.0859513,0,NW,Städteregion Aachen,190,37074,48.6598455859,899.149907977
ChIJ8_Z9gikwv0cR6uRRqKzpN58,51.01168,6.90605,0,NW,"Köln, Stadt",46,5727,4480.51005483,5868.31630445
ChIJ44SPVjsQv0cRuvkInJZbem4,50.6587755,6.78997,0,NW,Euskirchen,174,20208,109.712486849,5443.27089698
ChIJBSCP4iI7v0cRg4JASXnAvLw,50.9623517,7.0049223,0,NW,"Köln, Stadt",51,2932,441.538893304,793.096900351
ChIJAz-xla4mv0cRjHyDydgkodE,50.89279,6.99364,0,NW,"Köln, Stadt",54,13785,251.546748139,4426.78394765
ChIJEaCiZeAkv0cRfQDsUaFyVoI,50.930517,6.915358,0,NW,"Köln, Stadt",91,54678,885.651614192,1556.79613073
ChIJ6-0Zep0mv0cR4E8xMMBX3DQ,50.91572,6.9918,0,NW,"Köln, Stadt",51,2932,1593.31698494,2027.62068134
ChIJ494YSlwkv0cRoXR1rHpnNAA,50.91316,6.94611,0,NW,"Köln, Stadt",91,54678,405.383837005,675.588861547
ChIJxbSwAKklv0cRqouT73urWW8,50.9387481,6.9476526,0,NW,"Köln, Stadt",51,2932,125.817692693,860.35215809
ChIJEd6Vue4uv0cRPeGtOft7edE,51.0273899,6.9854519,0,NW,"Leverkusen, Stadt",61,23000,264.320893654,626.836932841
ChIJvTxo_mAMv0cRddd5VWVMAJM,50.590581,6.6548256,0,NW,Euskirchen,301,27537,12206.9843934,17071.0895395
ChIJU7xunHAmv0cRVcCFjNHz57M,50.93841,7.0053453,0,NW,"Köln, Stadt",51,2932,371.092140114,720.040782606
ChIJB_AYiyUbv0cRXDnFvzvzufA,50.65326,6.881667,0,NW,Rhein-Sieg-Kreis,182,26262,6344.82925894,7327.26188854
ChIJ6bn490YDv0cREfy8IafUAr8,50.626955,6.9448829,0,NW,Rhein-Sieg-Kreis,182,26262,10177.7726038,6739.48271925
ChIJiYKEO0Fgv0cR9nphwLvWt3M,50.81915,6.267,0,NW,Städteregion Aachen,142,55778,245.286436999,7614.69158243
ChIJp_fSr6HhvkcRcDBX3kycxt4,50.73586,7.09943,0,NW,"Bonn, Stadt",69,56094,228.942586686,469.760680436
ChIJl-78MpYcvEcRsuSeAUUpA7c,50.88196,8.0281,0,NW,Siegen-Wittgenstein,300,25163,98.4712988629,1024.31888141
ChIJHzVuY9i7vkcRZ0WkgSS07cw,50.87638,7.61689,0,NW,Oberbergischer Kreis,278,19533,9534.14351946,13518.2258402
ChIJK31SvsUfv0cRlcljSISy8s8,50.76918,7.04051,0,NW,Rhein-Sieg-Kreis,62,48523,2154.76340202,2817.59323429
ChIJMfS-vmzevkcRumIc3jPqTw8,50.8149,7.15767,0,NW,Rhein-Sieg-Kreis,55,74749,100.899719674,7330.71799484
ChIJ5cQjPEjcvkcRm0v70vdGkdY,50.8401,7.20963,0,NW,Rhein-Sieg-Kreis,77,31339,904.808057964,7993.79152027
ChIJf9OTVeS1vkcR4lNmv-WU-SY,51.02611,7.56699,0,NW,Oberbergischer Kreis,248,20567,694.392214863,6480.69990069
ChIJOTIxgJ7qvkcRLZIhSk1eBnE,50.77197,7.44887,0,NW,Rhein-Sieg-Kreis,67,1739,7254.53092187,5106.88759625
ChIJ7_2x0wTJvkcRb2bWgk3k4dg,50.9896271,7.4728445,0,NW,Oberbergischer Kreis,197,26291,6798.54056497,1014.67491653
ChIJR6KAgYytvkcREoGpC4HuPCk,51.027,7.77383,0,NW,Olpe,357,12310,8426.00064154,2072.67364754
ChIJkRqIDXLkvkcRYWntdeFnsME,50.6846998,7.155236,0,NW,"Bonn, Stadt",60,41164,145.707738816,2447.26508435
ChIJ4fThjla9vkcRcmsKKMpkx-s,50.76247,7.68356,0,RP,Altenkirchen (Westerwald),213,3406,22479.2439397,2158.66729965
ChIJ5_upoy8DvEcRuTNhG0XaaLE,50.9137,8.01141,0,NW,Siegen-Wittgenstein,300,25163,3757.76197141,4213.74344369
ChIJpQxJ6misvkcR0Fh4SslUBRs,51.0295936,7.8507989,0,NW,Olpe,357,12310,7876.38491308,7034.27294496
ChIJ2SE0oJEcvEcRx3v7esUuf_A,50.8748099,8.02468,0,NW,Siegen-Wittgenstein,300,25163,858.093387428,554.508300829
ChIJ62Xm99rXvkcRyMi5i1ElbXo,50.99234,7.12586,0,NW,Rheinisch-Bergischer Kreis,61,23000,595.763328682,4087.08795551
ChIJYY-0N5_EvkcRxo9hgQvz5qg,50.87094,7.32452,0,NW,Rhein-Sieg-Kreis,96,27203,4934.52284211,6721.30400904
ChIJW3wmCN6gvkcR4DyVLbxcPkM,50.81118,7.87332,0,RP,Altenkirchen (Westerwald),260,9342,11304.3187162,2958.80956491
ChIJtwQKE2jZvkcRIfoHEsq4P8Q,50.89762,7.18286,0,NW,Rheinisch-Bergischer Kreis,89,26868,5416.30914639,1797.43729026
ChIJzflowXcnv0cRq9gJ8-If_cw,50.92193,7.08291,0,NW,"Köln, Stadt",51,2932,1217.36086701,5574.36508136
ChIJyeegBTrivkcRf4jGDaWNSGk,50.69891,7.08017,0,NW,"Bonn, Stadt",60,41164,1332.09070687,3868.94698422
ChIJe81ylIMov0cRM9yAcOXsoO8,50.9712,7.04928,0,NW,"Köln, Stadt",51,2932,663.545651015,787.703075803
ChIJHc9mZcAnv0cRUBy7EILul4k,50.94521,7.07515,0,NW,"Köln, Stadt",51,2932,643.498532074,4007.56989081
ChIJ4aLM_LbovkcRLAu4pWI1L48,50.71004,7.27638,0,NW,Rhein-Sieg-Kreis,60,41164,5094.85328439,5272.62057541
ChIJRQnHeQTYvkcRywqGJNPPF6o,50.95735,7.11647,0,NW,Rheinisch-Bergischer Kreis,51,2932,2088.2384165,4177.46766479
ChIJAQAAAOfhvkcRaJgRZT7LVlY,50.73791,7.0461,0,NW,"Bonn, Stadt",62,48523,1444.97186253,1975.93535962
ChIJkbCDd8wuv0cRB6NO0iRq-ms,51.026417,7.0153705,0,NW,"Leverkusen, Stadt",61,23000,1657.17646705,1742.51123236
ChIJq5NUkevdvkcRcavdwW197cc,50.807224,7.196007,0,NW,Rhein-Sieg-Kreis,55,74749,1699.36027685,9983.8608879
ChIJEQ1mb7YcvEcRepvopvMtbG8,50.89839,8.02569,0,NW,Siegen-Wittgenstein,300,25163,1853.49919907,2566.07747867
ChIJg2kDRuHsvkcRN5wpL7cRKcw,50.6558388,7.4190304,0,RP,Neuwied,298,3534,3554.66376848,12715.4212048
ChIJE1PDhXHkvkcRdp3uxeXtEWY,50.68324,7.15296,0,NW,"Bonn, Stadt",60,41164,83.7028300194,2465.80758755
ChIJj8Qv-K8nv0cRynYgf1c2cyg,50.93415,7.06126,0,NW,"Köln, Stadt",51,2932,1004.02449006,3951.36174928
ChIJ1cqaCdwEvEcRahGwdGSFcus,50.9108808,8.104058,0,NW,Siegen-Wittgenstein,300,25163,6143.97034863,7236.98893204
ChIJ15vDN8kevEcRqSdTe3nm0Jk,50.790066,8.000787,0,NW,Siegen-Wittgenstein,262,7239,8603.38507401,9623.5266025
ChIJhe_uLWopv0cRqw6BJsT7ZRc,51.03433,7.05021,0,NW,"Leverkusen, Stadt",61,23000,1042.21840642,4084.35452283
ChIJCfvaZMgmvEcRMzkIfR7yw94,50.64837,7.94871,0,RP,Westerwaldkreis,448,5838,9084.30464647,3746.63282045
ChIJIS2Ayg7xvkcR087c6bnHyNc,50.5716548,7.2889426,0,RP,Neuwied,75,6008,3969.31128969,961.443544092
ChIJyafG6RvivkcRE_ULIpgnr9w,50.7099415,7.0628845,0,NW,"Bonn, Stadt",62,48523,910.142112222,3405.8546491
ChIJTRQ1-28ov0cRoFT3JP1gQks,50.9763548,7.0731591,0,NW,"Köln, Stadt",51,2932,442.855565182,566.029448997
ChIJs37wVNgEvEcR1Wlsykl4JNM,50.9108197,8.1036807,0,NW,Siegen-Wittgenstein,300,25163,6117.87977625,7211.01177071
ChIJby-BP7nAvkcRgXXZkhQac-k,50.8418549,7.4789319,0,NW,Rhein-Sieg-Kreis,278,19533,10192.1891709,8444.14622993
ChIJUwA_meDXvkcRVvXpAnkfEfk,50.9833083,7.1183211,0,NW,"Köln, Stadt",51,2932,830.311036298,3372.89386913
ChIJRdpiUDfivkcRElkFc4Q0qDM,50.69783,7.08119,0,NW,"Bonn, Stadt",60,41164,1277.7218348,3964.43736511
ChIJkXSETGZ8vEcRZ86RNKWqA8Y,50.9044035,8.7240005,0,HE,Marburg-Biedenkopf,213,9457,2980.78785102,4716.79982027
ChIJbe-Ynn1ivEcRRNGRQw0jzc8,50.8070276,8.7681581,0,HE,Marburg-Biedenkopf,323,5390,489.371142698,7303.45807899
ChIJd37rpIVivEcR3Th95-jv3Go,50.8153433,8.7691495,0,HE,Marburg-Biedenkopf,213,9457,23.2079487173,6378.56304494
ChIJp7Bw7KxxvEcR32wWQn2j_zw,50.90241,8.5349,0,HE,Marburg-Biedenkopf,280,13788,9056.51360791,9271.74154976
ChIJmXYP5GmPvEcRFVOkJeWVVkk,50.82218,8.9204899,0,HE,Marburg-Biedenkopf,215,16381,6275.97076111,10100.422776
ChIJucD2H25mvEcRJutE1Y4Xmc8,50.76908,8.58561,0,HE,Marburg-Biedenkopf,267,12482,13875.7412745,2990.06389683
ChIJzXrMPhBzvEcRH1Syzs035fI,50.92945,8.42563,0,NW,Siegen-Wittgenstein,324,15184,825.003405863,9281.51107984
ChIJs2-dKuZYvEcRhnwin0nnbiI,50.5829,8.66624,0,HE,Gießen,159,4170,1205.49945704,5834.37076721
ChIJZ8pCpOsUvEcR3YREcMS4j6I,50.77631,8.30551,0,HE,Lahn-Dill-Kreis,232,24461,14703.4150655,4433.66768035
ChIJv24MCj6avEcRS6xEq5IJ89g,50.8469989,9.0986964,0,HE,Marburg-Biedenkopf,243,9115,6791.16877607,11391.9168177
ChIJr2637GP1vEcRdUPz3J_w4ac,50.65787,8.73621,0,HE,Gießen,209,8346,9274.81485884,9297.66392461
ChIJpb9XCgD0vEcRbcvng4liyi4,50.5957947,8.8190018,0,HE,Gießen,175,771,9680.69853582,8808.92511519
ChIJpxMfvNhavEcRO6JFvOoyazo,50.576133,8.5086934,0,HE,Lahn-Dill-Kreis,166,13772,1958.39275765,10694.4749693
ChIJLzO68WYVvEcRQfKAwksd8p8,50.72454,8.288959,0,HE,Lahn-Dill-Kreis,232,24461,20314.2017891,6225.57035403
ChIJrQ6aTUG8vEcRVN-iBhyNUcE,50.75246,9.27117,0,HE,Vogelsbergkreis,273,17771,6820.88292897,17148.7325621
ChIJNQobTIc_vEcR4Ci6_psfMHk,50.6804777,8.3055799,0,HE,Lahn-Dill-Kreis,205,21133,19196.9952705,6118.58477469
ChIJ93DQsMVavEcRjHgNPjzyFBY,50.5632,8.50114,0,HE,Lahn-Dill-Kreis,166,13772,425.679117355,9714.39499471
ChIJGZ4pprtgu0cRP42SdWlCrhg,51.04892,9.27665,0,HE,Schwalm-Eder-Kreis,224,13531,13746.2773534,13800.4178076
ChIJPxBo6WP1vEcRxJ9qcEYoDY8,50.6576947,8.7364358,0,HE,Gießen,209,8346,9263.31831526,9322.75262838
ChIJZSk9BZpUo0cRxyGpNfwmxGM,50.8693617,9.7092411,0,HE,Hersfeld-Rotenburg,200,1955,411.729390139,12732.5570477
ChIJ64OTIJxUo0cRwkl0I2pjnHw,50.86295,9.70726,0,HE,Hersfeld-Rotenburg,200,1955,999.441070067,13424.8212537
ChIJfc7PnNFPo0cRVvyAgK9pvLs,50.75863,9.8089901,0,HE,Fulda,277,16323,9986.0918729,8420.26853952
ChIJycpUuQpko0cRbRO2Tkm9fak,50.8129,10.23534,0,TH,Wartburgkreis,252,1860,8220.36477583,8186.01033435
ChIJPeBHPSdJo0cR-yPBqjp6O2c,50.67207,9.76825,0,HE,Fulda,277,16323,61.0418576392,3963.10102786
ChIJTalK7UpZu0cRLJfkgf3H6Qw,51.0329,9.40149,1,HE,Schwalm-Eder-Kreis,224,13531,13495.3413924,15755.0337006
ChIJddBJcPWjvEcRfIAhe39zbMs,50.870433,9.343466,0,HE,Schwalm-Eder-Kreis,263,7620,16208.4668793,8652.23878711
ChIJeaj0J5RypEcRKhPakmYuD1o,50.97781,11.02599,1,TH,"Erfurt, Stadt",236,530,58.3810558588,12811.216625
ChIJz0IQuR8NpEcRZZg6q0roHF4,50.9503092,11.0762379,0,TH,"Erfurt, Stadt",236,530,1665.41591748,10660.112308
ChIJzWq_6L5ypEcRDFQbVFcJlZ8,50.97544,11.03463,1,TH,"Erfurt, Stadt",236,530,183.205403026,12920.1792844
ChIJCwKMnC8NpEcR5j1VIi0T2bc,50.9589623,11.0621167,0,TH,"Erfurt, Stadt",236,530,856.68325642,11313.6812232
ChIJu46KILxypEcRsJgvJNlNl-c,50.9775069,11.0361588,1,TH,"Erfurt, Stadt",236,530,63.5629487755,12797.7745896
ChIJm98EHGNtpEcRkWzCxuz-8Jc,50.9966959,11.02834,0,TH,"Erfurt, Stadt",236,530,468.536435765,11750.5246271
ChIJFYDM4wptpEcRZeyN454z8Io,51.0043858,11.015311,0,TH,"Erfurt, Stadt",236,530,301.954556917,10534.9834858
ChIJ696JA56Ko0cRVKGMYODvtyQ,50.830725,10.9668026,0,TH,Ilm-Kreis,366,3358,1292.86169653,12355.4364046
ChIJr9RMlLhypEcRi6nw2evDKD0,50.97279,11.03777,1,TH,"Erfurt, Stadt",236,530,34.8269422301,12727.2132343
ChIJi2BzhcIapEcRgnHYsjrB7ZI,50.9854627,11.3297071,0,TH,"Weimar, Stadt",315,302,484.891737099,678.693478073
ChIJJ0TcQJBtpEcRuTcnxa20pn0,51.008576,10.998219,0,TH,"Erfurt, Stadt",236,530,1213.57003787,9263.83457093
ChIJv_vJEmqNo0cRPCQWjSUxGnk,50.68477,10.91365,0,TH,Ilm-Kreis,478,27055,13092.950773,10006.0604481
ChIJF8OqCW-ApEcRYRKJGX9bh9w,50.89863,10.55943,0,TH,Gotha,330,11445,3904.1450944,15195.544897
ChIJv9xzvryopkcRGBWupOgIRJk,50.927585,11.5858059,0,TH,"Jena, Stadt",181,364,58.1695837848,11601.8844604
ChIJBQJ-XuYdpEcR0E1YH2ZaEYU,51.02272,11.51126,0,TH,Weimarer Land,156,882,2317.14625654,9944.05548865
ChIJPWfjNYX-o0cRLMGmC5Z_vJc,50.72005,11.33807,0,TH,Saalfeld-Rudolstadt,197,25476,24094.3547176,25304.3897198
ChIJO984TWj9o0cRxUviliLgqao,50.64754,11.36119,0,TH,Saalfeld-Rudolstadt,590,253,22087.0431839,19975.149456
ChIJ5x9clByAo0cRXgTZP64G6x8,50.85665,10.567285,0,TH,Gotha,428,5492,571.243223744,16514.7588219
ChIJBeIa-MQapEcRQ82M8YGQCNk,50.9789097,11.3264363,0,TH,"Weimar, Stadt",315,302,212.681696351,1364.80381459
ChIJkWwd7NSopkcRQjF8KKWfCpc,50.899782,11.5935121,0,TH,"Jena, Stadt",181,364,1583.45851609,9674.26332906
ChIJ7ZPyfvOspkcR_qv9WSmNIBo,50.80693,11.5907,0,TH,Saale-Holzland-Kreis,181,7422,8146.87536648,11506.9085142
ChIJ8bSSxSJSoUcR7Jo1roADwyg,50.69507,11.59451,0,TH,Saale-Orla-Kreis,228,13624,13027.6858177,12506.1055648
ChIJZUxmsGjPpkcRnItON2zBrsg,50.8772,12.08189,1,TH,"Gera, Stadt",203,104659,554.951103346,1175.56561396
ChIJaRIxCgHPpkcR5jYEWFEhhLI,50.8483094,12.0867413,0,TH,"Gera, Stadt",203,104659,2705.26993711,2056.17824109
ChIJnxo2KnrnpkcR74Y-M85n1sM,51.0429908,12.3013005,0,TH,Altenburger Land,176,9625,11153.2970791,2844.51789553
ChIJwwL0azMop0cR8jon8pxiR9w,50.81512,12.3858599,0,SN,Zwickau,236,22442,3154.49420969,10981.4201241
ChIJZQg5qxm5pkcRjjZ4b1-RgHQ,50.96794,11.90176,1,TH,Saale-Holzland-Kreis,220,158,12729.4910041,9680.48749784
ChIJP-JkK4TfpkcRMUxFnoWP_UA,50.98551,12.43429,0,TH,Altenburger Land,191,3199,637.194895276,8390.56598133
ChIJc9EGDF23pkcRkL_GNuvXp1w,50.90356,11.85504,0,TH,Saale-Holzland-Kreis,330,1322,13674.6902375,10098.0311336
ChIJi6XMEYvfpkcRjALjer232yc,50.9961468,12.442408,0,TH,Altenburger Land,191,3199,1944.36992224,8812.06908461
ChIJq_K4u7Utp0cRSG2mYelpJqM,50.7355119,12.5074835,0,SN,Zwickau,308,1462,1325.49817557,2013.149871
ChIJ3T3bwp8vp0cRDSfNYUjdiJI,50.8194311,12.542401,0,SN,Zwickau,266,26473,4359.63418311,10315.8798466
ChIJMQWculYqp0cRBtZnzrnk_ec,50.7346999,12.37902,0,SN,Zwickau,274,24424,5835.13661254,7031.53094596
ChIJRctq8OeupkcR6_psiI2vSuQ,50.8839385,11.6190618,0,TH,"Jena, Stadt",181,364,1334.42029529,7438.03410481
ChIJhzh9BWXPpkcRfa2Wl9eRIE8,50.8791,12.08782,0,TH,"Gera, Stadt",203,104659,878.285305199,1418.00589862
ChIJYXlZD98zoUcRERWNbHcbhFQ,50.64791,11.97982,0,TH,Greiz,411,13763,2023.67786764,17384.4281989
ChIJEcQEFubVoEcRpQPczkTNFdY,50.62133,12.30273,0,SN,Vogtlandkreis,381,22530,14599.4698108,17226.4672257
ChIJ77wSxJvNoEcRSfTal4sqUJo,50.62272,12.53073,0,SN,Zwickau,351,9400,10339.1986857,12366.9974355
ChIJyZ8BvqQxp0cRUE9972RxE9Y,50.77293,12.62479,0,SN,Zwickau,269,3709,1847.02319999,6492.70504694
ChIJ82J0m0o3p0cRhvHcsfzhTZ0,50.79968,12.70883,0,SN,Zwickau,361,16542,5779.17613192,7360.44411958
ChIJJVqUJ47LoEcRdoAKzsxYp68,50.6045953,12.6305382,0,SN,Erzgebirgskreis,469,16784,4753.13522,7288.89106352
ChIJnyBXvOjVoEcR6OlcE6OeZ54,50.62321,12.30305,0,SN,Vogtlandkreis,381,22530,14445.5707806,17065.7238321
ChIJ_2bX4hTKoEcRQw6G01TaDA8,50.58829,12.69979,0,SN,Erzgebirgskreis,399,18554,5604.12810493,5940.21993847
ChIJ83WNlxPKoEcRc3tiDeqBZjY,50.58596,12.70402,0,SN,Erzgebirgskreis,399,18554,5945.23188519,5871.56621724
ChIJh3UwrABgp0cRDcWadN0lVz8,50.91902,13.34161,0,SN,Mittelsachsen,468,11284,22384.7179958,3686.0277338
